battle_time,event_id,event_mode,event_map,battle_type,battle_mode,battle_result,battle_duration,battle_rank,battle_trophy_change,star_player_tag,star_player_name,star_player_brawler_id,star_player_brawler_name,star_player_brawler_power,star_player_brawler_trophies,teammate_1_tag,teammate_1_name,teammate_1_brawler_id,teammate_1_brawler_name,teammate_1_brawler_power,teammate_1_brawler_trophies,teammate_2_tag,teammate_2_name,teammate_2_brawler_id,teammate_2_brawler_name,teammate_2_brawler_power,teammate_2_brawler_trophies,teammate_3_tag,teammate_3_name,teammate_3_brawler_id,teammate_3_brawler_name,teammate_3_brawler_power,teammate_3_brawler_trophies,teammate_4_tag,teammate_4_name,teammate_4_brawler_id,teammate_4_brawler_name,teammate_4_brawler_power,teammate_4_brawler_trophies,teammate_5_tag,teammate_5_name,teammate_5_brawler_id,teammate_5_brawler_name,teammate_5_brawler_power,teammate_5_brawler_trophies
20241206T012923.000Z,15000147,gemGrab,Acute Angle,ranked,gemGrab,victory,146.0,,,#YR2UG8QRR,BANANABOI,16000005.0,SPIKE,9.0,316.0,#YR2UG8QRR,BANANABOI,16000005.0,SPIKE,9.0,316.0,#28GYVY02LU,thunderbutt,16000015.0,PIPER,10.0,396.0,#8JYJY298,FruityPebbles,16000013.0,POCO,7.0,329.0,,,,,,,,,,,,
20241206T012635.000Z,15000147,gemGrab,Acute Angle,ranked,gemGrab,defeat,196.0,,-2.0,#JUP09GL,Angrod,16000001.0,COLT,11.0,344.0,#2G2UVJPL82,PurpleFLAMES,16000018.0,DARRYL,10.0,389.0,#8JYJY298,FruityPebbles,16000013.0,POCO,7.0,331.0,#9P9YUU80C,nathboy,16000086.0,SHADE,8.0,332.0,,,,,,,,,,,,
20241206T012131.000Z,15000306,hotZone,Dueling Beetles,ranked,hotZone,defeat,72.0,,-2.0,#RUV9VGVU0,flameburstツ🤫🧏,16000008.0,NITA,11.0,399.0,#L0GY00CYG,Attackx,16000073.0,CHUCK,10.0,369.0,#8JYJY298,FruityPebbles,16000013.0,POCO,7.0,333.0,#QULQGPCUL,SMB|$Rich$,16000083.0,CLANCY,10.0,391.0,,,,,,,,,,,,
20241206T011926.000Z,15000306,hotZone,Dueling Beetles,ranked,hotZone,victory,78.0,,13.0,#8JYJY298,FruityPebbles,16000073.0,CHUCK,5.0,33.0,#GY89VR8CV,Teo,16000086.0,SHADE,1.0,17.0,#8JYJY298,FruityPebbles,16000073.0,CHUCK,5.0,33.0,#2L8QP8VYRU,JoadTheGhost,16000002.0,BULL,1.0,118.0,,,,,,,,,,,,
20241206T005243.000Z,15000306,hotZone,Dueling Beetles,ranked,hotZone,victory,99.0,,13.0,#8JYJY298,FruityPebbles,16000073.0,CHUCK,5.0,20.0,#8JYJY298,FruityPebbles,16000073.0,CHUCK,5.0,20.0,#GLUY8QC8V,Cristian,16000086.0,SHADE,1.0,19.0,#2Q8PY2QCP2,Keyler,16000051.0,ASH,1.0,20.0,,,,,,,,,,,,
20241205T221036.000Z,15000143,brawlBall,Beach Ball,ranked,brawlBall,defeat,59.0,,-2.0,#QUCC2Q88,Sebas29,16000068.0,MAISIE,11.0,271.0,#2GQVG0LCRV,muerte💀🥶,16000025.0,CARL,7.0,297.0,#8JYJY298,FruityPebbles,16000035.0,GALE,7.0,287.0,#GVV8V0QLP,ANARCHY!!!,16000043.0,EDGAR,7.0,290.0,,,,,,,,,,,,
20241205T220902.000Z,15000143,brawlBall,Beach Ball,ranked,brawlBall,draw,210.0,,,#8JYJY298,FruityPebbles,16000035.0,GALE,7.0,287.0,#2Y0VRGC9Y8,fruitsalad,16000037.0,SPROUT,5.0,289.0,#YV2JYQ2GU,하나,16000086.0,SHADE,11.0,315.0,#8JYJY298,FruityPebbles,16000035.0,GALE,7.0,287.0,,,,,,,,,,,,
20241205T220445.000Z,15000143,brawlBall,Beach Ball,ranked,brawlBall,victory,150.0,,13.0,#YGJ9YRLRR,AT3US,16000086.0,SHADE,9.0,269.0,#PGGUQGU9G,SHARK<(0ww0)>,16000050.0,GRIFF,5.0,270.0,#8JYJY298,FruityPebbles,16000035.0,GALE,7.0,274.0,#YGJ9YRLRR,AT3US,16000086.0,SHADE,9.0,269.0,,,,,,,,,,,,
20241205T220131.000Z,15000733,knockout,Between the Rivers,ranked,knockout,victory,77.0,,13.0,#LPLY0VQGQ,triforcehero25,16000085.0,KENJI,9.0,258.0,#2YCP2R0QV2,john,16000015.0,PIPER,8.0,257.0,#LPLY0VQGQ,triforcehero25,16000085.0,KENJI,9.0,258.0,#8JYJY298,FruityPebbles,16000035.0,GALE,7.0,261.0,,,,,,,,,,,,
20241206T202634.000Z,15000005,bounty,Shooting Star,soloRanked,bounty,victory,69.0,,,#28P9YCGYU2,Laxarou,16000022.0,TICK,11.0,1.0,#28P9YCGYU2,Laxarou,16000022.0,TICK,11.0,1.0,#228LLV0Q2R,MrDidksnsks,16000065.0,MANDY,10.0,1.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,1.0,,,,,,,,,,,,
20241206T201917.000Z,15000132,brawlBall,Center Stage,ranked,brawlBall,victory,150.0,,13.0,#8YLVPY8YJ,soy un bot,16000063.0,CHESTER,11.0,101.0,#R0ULGCUPC,@Emer✓,16000086.0,SHADE,11.0,112.0,#8JYJY298,FruityPebbles,16000039.0,COLETTE,5.0,103.0,#8YLVPY8YJ,soy un bot,16000063.0,CHESTER,11.0,101.0,,,,,,,,,,,,
20241206T201620.000Z,15000132,brawlBall,Center Stage,ranked,brawlBall,victory,65.0,,13.0,#2L8C2GV9YR,bot 2,16000086.0,SHADE,8.0,92.0,#8JYJY298,FruityPebbles,16000039.0,COLETTE,5.0,90.0,#2QGUCRCCJG,卡洛斯,16000000.0,SHELLY,5.0,97.0,#2L8C2GV9YR,bot 2,16000086.0,SHADE,8.0,92.0,,,,,,,,,,,,
20241206T201449.000Z,15000132,brawlBall,Center Stage,ranked,brawlBall,victory,32.0,,12.0,#GJP0QJGL8,Batto,16000085.0,KENJI,9.0,78.0,#GJP0QJGL8,Batto,16000085.0,KENJI,9.0,78.0,#2QLGG9CV0Y,bri,16000006.0,BARLEY,2.0,75.0,#8JYJY298,FruityPebbles,16000039.0,COLETTE,5.0,78.0,,,,,,,,,,,,
20241206T201345.000Z,15000132,brawlBall,Center Stage,ranked,brawlBall,victory,114.0,,11.0,#L08PLQ9Q0,saruman,16000086.0,SHADE,9.0,63.0,#8JYJY298,FruityPebbles,16000039.0,COLETTE,5.0,67.0,#L08PLQ9Q0,saruman,16000086.0,SHADE,9.0,63.0,#GR9G0RYRP,soyboy,16000037.0,SPROUT,8.0,67.0,,,,,,,,,,,,
20241206T201046.000Z,15000132,brawlBall,Center Stage,ranked,brawlBall,victory,51.0,,10.0,#2YP0URLPU9,DirtyDangles_22,16000047.0,SQUEAK,7.0,65.0,#2YP0URLPU9,DirtyDangles_22,16000047.0,SQUEAK,7.0,65.0,#GLCQG28GJ,🫵 r a🐱,16000086.0,SHADE,11.0,63.0,#8JYJY298,FruityPebbles,16000039.0,COLETTE,5.0,57.0,,,,,,,,,,,,
20241206T200933.000Z,15000132,brawlBall,Center Stage,ranked,brawlBall,victory,65.0,,9.0,#2GPLVC2CQ9,Miris,16000000.0,SHELLY,4.0,47.0,#8JYJY298,FruityPebbles,16000039.0,COLETTE,5.0,48.0,#L8V8LYR92,Wandaandvision,16000015.0,PIPER,1.0,58.0,#2GPLVC2CQ9,Miris,16000000.0,SHELLY,4.0,47.0,,,,,,,,,,,,
20241206T200803.000Z,15000132,brawlBall,Center Stage,ranked,brawlBall,victory,64.0,,8.0,#JGVPRGYP2,게이,16000011.0,MORTIS,7.0,45.0,#JGVPRGYP2,게이,16000011.0,MORTIS,7.0,45.0,#8JYJY298,FruityPebbles,16000039.0,COLETTE,5.0,40.0,#2229LVL98C,tugrulgs,16000011.0,MORTIS,7.0,54.0,,,,,,,,,,,,
20241206T200548.000Z,15000028,duoShowdown,Double Trouble,ranked,duoShowdown,,,4.0,-1.0,,,,,,,#8JYJY298,FruityPebbles,16000038.0,SURGE,7.0,273.0,#2QUGUJ0280,sakabakakaka,16000014.0,BO,6.0,270.0,,,,,,,,,,,,,,,,,,
20241206T200345.000Z,15000132,brawlBall,Center Stage,ranked,brawlBall,victory,143.0,,8.0,#GJYRLGUC8,Sniped🤫,16000008.0,NITA,11.0,234.0,#2YLYYLG0PC,The Best JDS,16000086.0,SHADE,10.0,253.0,#8JYJY298,FruityPebbles,16000038.0,SURGE,7.0,265.0,#GJYRLGUC8,Sniped🤫,16000008.0,NITA,11.0,234.0,,,,,,,,,,,,
20241209T172531.000Z,15000238,brawlBall,Penalty Kick,ranked,brawlBall,victory,61.0,,8.0,#2Q8LQ22QYC,MuhammedEmin,16000086.0,SHADE,3.0,189.0,#8JYJY298,FruityPebbles,16000020.0,FRANK,6.0,194.0,#2Y92C8LP98,BenS210,16000040.0,AMBER,4.0,156.0,#2Q8LQ22QYC,MuhammedEmin,16000086.0,SHADE,3.0,189.0,,,,,,,,,,,,
20241209T172401.000Z,15000238,brawlBall,Penalty Kick,ranked,brawlBall,defeat,150.0,,-1.0,#RCRYLPL28,ArForPok,16000086.0,SHADE,7.0,206.0,#8JYJY298,FruityPebbles,16000020.0,FRANK,6.0,195.0,#2Q0YP92VQ9,MC_Chico,16000022.0,TICK,7.0,198.0,#2QC20LL9LU,Jul1280,16000006.0,BARLEY,6.0,179.0,,,,,,,,,,,,
20241209T172058.000Z,15000238,brawlBall,Penalty Kick,ranked,brawlBall,victory,30.0,,8.0,#28LLCQ89VL,mkieoxlong,16000009.0,DYNAMIKE,9.0,182.0,#2G0Q89Y0V8,Dave,16000006.0,BARLEY,7.0,185.0,#8JYJY298,FruityPebbles,16000020.0,FRANK,6.0,187.0,#28LLCQ89VL,mkieoxlong,16000009.0,DYNAMIKE,9.0,182.0,,,,,,,,,,,,
20241209T055815.000Z,15000293,hotZone,Parallel Plays,soloRanked,hotZone,defeat,81.0,,,#U9CL9VPQ,Gabo 👑,16000034.0,JACKY,11.0,1.0,#2Q02PGYLU0,",ss,",16000005.0,SPIKE,10.0,1.0,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,1.0,#GRVUVVL9,|£ R I C K|,16000077.0,LARRY & LAWRIE,10.0,1.0,,,,,,,,,,,,
20241209T055603.000Z,15000022,bounty,Hideout,soloRanked,bounty,victory,68.0,,,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,1.0,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,1.0,#LQUUR00RG,skibidi sigma,16000004.0,RICO,11.0,1.0,#QPGQU99UR,Unicornio,16000015.0,PIPER,11.0,1.0,,,,,,,,,,,,
20241209T055409.000Z,15000440,knockout,Flaring Phoenix,ranked,knockout,victory,104.0,,8.0,#8JYJY298,FruityPebbles,16000031.0,MR. P,9.0,538.0,#LY9VJRU9P,Hojun,16000025.0,CARL,7.0,504.0,#YJQCQYQQ,daddy,16000068.0,MAISIE,10.0,502.0,#8JYJY298,FruityPebbles,16000031.0,MR. P,9.0,538.0,,,,,,,,,,,,
20241209T025758.000Z,15000440,knockout,Flaring Phoenix,ranked,knockout,defeat,88.0,,-3.0,#9LC9GG0GU,involvedwind,16000005.0,SPIKE,11.0,566.0,#920CP2009,dan600king,16000041.0,LOU,11.0,526.0,#2YCC82VJ,bot 1,16000058.0,BONNIE,9.0,505.0,#8JYJY298,FruityPebbles,16000031.0,MR. P,9.0,541.0,,,,,,,,,,,,
20241209T015434.000Z,15000440,knockout,Flaring Phoenix,ranked,knockout,victory,150.0,,8.0,#8JYJY298,FruityPebbles,16000031.0,MR. P,9.0,533.0,#8JYJY298,FruityPebbles,16000031.0,MR. P,9.0,533.0,#2YR28RR9PR,YamenA5,16000009.0,DYNAMIKE,9.0,536.0,#2LU9PR9RPP,Mel,16000061.0,GUS,9.0,527.0,,,,,,,,,,,,
20241209T014027.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,victory,94.0,,9.0,#RQQQR0YPV,BIGPAPI,16000086.0,SHADE,10.0,161.0,#RQQQR0YPV,BIGPAPI,16000086.0,SHADE,10.0,161.0,#QL2VYQ2YR,Dannyloncrac,16000039.0,COLETTE,5.0,162.0,#8JYJY298,FruityPebbles,16000026.0,BIBI,5.0,146.0,,,,,,,,,,,,
20241209T013815.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,defeat,92.0,,-2.0,#PLP2YPY9G,WATCHER,16000021.0,GENE,10.0,392.0,#8JYJY298,FruityPebbles,16000046.0,BELLE,7.0,362.0,#YRGPCJGR,DrFumblee,16000054.0,FANG,8.0,340.0,#PRYPRGC0Y,DAFP,16000028.0,SANDY,9.0,341.0,,,,,,,,,,,,
20241209T013609.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,defeat,93.0,,-2.0,#89QJ8VUQG,sebas,16000022.0,TICK,8.0,354.0,#PY2VJGRC9,F3ZE GLADEATOR,16000013.0,POCO,6.0,370.0,#8JYJY298,FruityPebbles,16000046.0,BELLE,7.0,364.0,#2J0UJY0Y9,Toro,16000053.0,LOLA,9.0,395.0,,,,,,,,,,,,
20241209T013407.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,victory,109.0,,10.0,#VRPQU9R8,coop,16000081.0,LILY,11.0,344.0,#QP2LU0UJP,alphalobos,16000039.0,COLETTE,5.0,355.0,#8JYJY298,FruityPebbles,16000046.0,BELLE,7.0,354.0,#VRPQU9R8,coop,16000081.0,LILY,11.0,344.0,,,,,,,,,,,,
20241209T013122.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,victory,79.0,,8.0,#2P88J80UG,the impasta,16000085.0,KENJI,10.0,343.0,#28YLY92URV,Ackerman.,16000027.0,8-BIT,7.0,341.0,#8JYJY298,FruityPebbles,16000013.0,POCO,7.0,346.0,#2P88J80UG,the impasta,16000085.0,KENJI,10.0,343.0,,,,,,,,,,,,
20241208T230755.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,defeat,121.0,,-2.0,#GGJJ0J80R,El Sausege,16000083.0,CLANCY,10.0,344.0,#GYQUC020,Its uncle chen,16000018.0,DARRYL,6.0,352.0,#2G9L0Y9VCC,Hack%12,16000030.0,EMZ,9.0,347.0,#8JYJY298,FruityPebbles,16000013.0,POCO,7.0,348.0,,,,,,,,,,,,
20241208T230520.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,victory,111.0,,10.0,#PG90CPURC,Jmoney,16000030.0,EMZ,7.0,350.0,#2LR0JCVGUL,Losangles3647,16000076.0,KIT,8.0,356.0,#PG90CPURC,Jmoney,16000030.0,EMZ,7.0,350.0,#8JYJY298,FruityPebbles,16000013.0,POCO,7.0,338.0,,,,,,,,,,,,
20241208T230217.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,victory,139.0,,9.0,#8JYJY298,FruityPebbles,16000013.0,POCO,7.0,329.0,#8JYJY298,FruityPebbles,16000013.0,POCO,7.0,329.0,#UY0RL29V,GYAAT,16000086.0,SHADE,9.0,342.0,#PCUU2RG8,oidocrop06,16000008.0,NITA,10.0,399.0,,,,,,,,,,,,
20241208T190601.000Z,15000037,duoShowdown,Feast or Famine,ranked,duoShowdown,,,1.0,11.0,,,,,,,#2GL2VCJQ9Q,pro W RIZZ,16000008.0,NITA,5.0,43.0,#8JYJY298,FruityPebbles,16000080.0,DRACO,5.0,9.0,,,,,,,,,,,,,,,,,,
20241208T190247.000Z,15000037,duoShowdown,Feast or Famine,ranked,duoShowdown,,,2.0,9.0,,,,,,,#2GL2VCJQ9Q,pro W RIZZ,16000019.0,PENNY,1.0,9.0,#8JYJY298,FruityPebbles,16000085.0,KENJI,6.0,176.0,,,,,,,,,,,,,,,,,,
20241208T190044.000Z,15000037,duoShowdown,Feast or Famine,ranked,duoShowdown,,,1.0,10.0,,,,,,,#2GL2VCJQ9Q,pro W RIZZ,16000019.0,PENNY,1.0,0.0,#8JYJY298,FruityPebbles,16000085.0,KENJI,6.0,166.0,,,,,,,,,,,,,,,,,,
20241208T181710.000Z,15000016,soloShowdown,Feast or Famine,ranked,soloShowdown,,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241208T181600.000Z,15000016,soloShowdown,Feast or Famine,ranked,soloShowdown,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241208T181442.000Z,0,,,ranked,duoShowdown,,,3.0,,,,,,,,#8JYJY298,FruityPebbles,16000023.0,LEON,6.0,176.0,#2L8GG0R9YG,evilguy96,16000030.0,EMZ,7.0,170.0,,,,,,,,,,,,,,,,,,
20241208T180350.000Z,15000037,duoShowdown,Feast or Famine,ranked,duoShowdown,,,1.0,9.0,,,,,,,#8JYJY298,FruityPebbles,16000023.0,LEON,6.0,167.0,#2QJG99CJU9,LOS ANGELES,16000020.0,FRANK,7.0,167.0,,,,,,,,,,,,,,,,,,
20241208T180227.000Z,15000037,duoShowdown,Feast or Famine,ranked,duoShowdown,,,5.0,-1.0,,,,,,,#8JYJY298,FruityPebbles,16000020.0,FRANK,6.0,188.0,#2G20LUGGU0,el pro,16000001.0,COLT,7.0,176.0,,,,,,,,,,,,,,,,,,
20241208T025503.000Z,15000037,duoShowdown,Feast or Famine,ranked,duoShowdown,,,2.0,9.0,,,,,,,#8JYJY298,FruityPebbles,16000024.0,ROSA,10.0,604.0,#2QUQPJLUCU,Cartiacimpuffin,16000035.0,GALE,9.0,611.0,,,,,,,,,,,,,,,,,,
20241207T005154.000Z,15000018,heist,Kaboom Canyon,soloRanked,heist,victory,65.0,,,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,1.0,#2QRQ090UQ0,teo,16000070.0,CORDELIUS,10.0,1.0,#JRJVYJ2QJ,Get Wrecked,16000007.0,JESSIE,11.0,1.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,1.0,,,,,,,,,,,,
20241207T005001.000Z,15000028,duoShowdown,Double Trouble,ranked,duoShowdown,,,2.0,11.0,,,,,,,#2G88CG98V2,#roberto#*,16000029.0,BEA,6.0,185.0,#8JYJY298,FruityPebbles,16000021.0,GENE,8.0,168.0,,,,,,,,,,,,,,,,,,
20241213T193202.000Z,15000300,hotZone,Ring of Fire,ranked,hotZone,defeat,155.0,,-3.0,#2LYUG9QRGV,iqueiqudo,16000088.0,BUZZ LIGHTYEAR,11.0,562.0,#8JYJY298,FruityPebbles,16000008.0,NITA,11.0,571.0,#98YPJQ0JV,Inky23,16000088.0,BUZZ LIGHTYEAR,11.0,542.0,#GV8RJG9GQ,mrpickles,16000088.0,BUZZ LIGHTYEAR,11.0,524.0,,,,,,,,,,,,
20241213T192831.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,14.0,,,,,,,#9902G2GLL,FER CORONA,16000088.0,BUZZ LIGHTYEAR,11.0,90.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,95.0,,,,,,,,,,,,,,,,,,
20241213T051604.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,14.0,,,,,,,#99Q200JY,totacut,16000088.0,BUZZ LIGHTYEAR,11.0,78.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,81.0,,,,,,,,,,,,,,,,,,
20241213T051434.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,14.0,,,,,,,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,67.0,#GUVJYUV8R,A&I,16000088.0,BUZZ LIGHTYEAR,11.0,55.0,,,,,,,,,,,,,,,,,,
20241213T051253.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,14.0,,,,,,,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,53.0,#RYU9GCVC8,raw,16000088.0,BUZZ LIGHTYEAR,11.0,68.0,,,,,,,,,,,,,,,,,,
20241213T051052.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,13.0,,,,,,,#YC2VYJQ8Y,Matha/crack,16000088.0,BUZZ LIGHTYEAR,11.0,86.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,40.0,,,,,,,,,,,,,,,,,,
20241212T215816.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,12.0,,,,,,,#2QUJUJGGRV,travis,16000088.0,BUZZ LIGHTYEAR,11.0,19.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,28.0,,,,,,,,,,,,,,,,,,
20241212T215702.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,11.0,,,,,,,#QJR8JVYP9,lil bro on you,16000018.0,DARRYL,7.0,18.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,17.0,,,,,,,,,,,,,,,,,,
20241212T215529.000Z,15000886,heist,Safe(r) Zone,ranked,heist,victory,94.0,,9.0,#RPGV8LVYJ,🦴Tbone☠️,16000088.0,BUZZ LIGHTYEAR,11.0,9.0,#RPGV8LVYJ,🦴Tbone☠️,16000088.0,BUZZ LIGHTYEAR,11.0,9.0,#2G8RJUQG8G,TRB|ACB,16000088.0,BUZZ LIGHTYEAR,11.0,10.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,8.0,,,,,,,,,,,,
20241212T215127.000Z,15000886,heist,Safe(r) Zone,ranked,heist,victory,69.0,,8.0,#RG0PC988V,Gloves,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,#RG0PC988V,Gloves,16000088.0,BUZZ LIGHTYEAR,11.0,0.0,#2YYG9V80V9,Pacman,16000034.0,JACKY,1.0,0.0,,,,,,,,,,,,
20241212T013212.000Z,15000636,gemGrab,Last Stop,ranked,gemGrab,defeat,130.0,,-2.0,#YQPY2V8YQ,deves823,16000007.0,JESSIE,8.0,275.0,#8JYJY298,FruityPebbles,16000042.0,BYRON,7.0,283.0,#2LLYQLLJQ9,Skibidi Messi,16000014.0,BO,6.0,305.0,#28G8YYRVGR,Him#8,16000003.0,BROCK,8.0,265.0,,,,,,,,,,,,
20241212T012924.000Z,15000636,gemGrab,Last Stop,ranked,gemGrab,victory,143.0,,8.0,#8JQ0YR0RG,JaviGuapo,16000005.0,SPIKE,10.0,255.0,#8JYJY298,FruityPebbles,16000042.0,BYRON,7.0,275.0,#2GPJLPVCPP,hen,16000000.0,SHELLY,10.0,294.0,#8JQ0YR0RG,JaviGuapo,16000005.0,SPIKE,10.0,255.0,,,,,,,,,,,,
20241209T013609.000Z,15000115,gemGrab,Double Swoosh,ranked,gemGrab,defeat,93.0,,-2.0,#89QJ8VUQG,Ghost reaper ☠️,16000022.0,TICK,8.0,354.0,#PY2VJGRC9,F3ZE GLADEATOR,16000013.0,POCO,6.0,370.0,#8JYJY298,FruityPebbles,16000046.0,BELLE,7.0,364.0,#2J0UJY0Y9,Toro,16000053.0,LOLA,9.0,395.0,,,,,,,,,,,,
20241214T064009.000Z,15000053,heist,Hot Potato,soloRanked,heist,victory,141.0,,,#YVG0GUL0,jose,16000022.0,TICK,11.0,1.0,#2Q9YPQ9P2V,vīŝœn̈,16000025.0,CARL,9.0,1.0,#YVG0GUL0,jose,16000022.0,TICK,11.0,1.0,#8JYJY298,FruityPebbles,16000007.0,JESSIE,10.0,1.0,,,,,,,,,,,,
20241213T193727.000Z,15000300,hotZone,Ring of Fire,ranked,hotZone,victory,84.0,,12.0,#2L0CQUQPYV,Jefferson,16000088.0,BUZZ LIGHTYEAR,11.0,120.0,#8JYJY298,FruityPebbles,16000015.0,PIPER,5.0,91.0,#2L0CQUQPYV,Jefferson,16000088.0,BUZZ LIGHTYEAR,11.0,120.0,#2GGYG08U8L,Diego skull,16000006.0,BARLEY,4.0,0.0,,,,,,,,,,,,
20241213T193534.000Z,15000300,hotZone,Ring of Fire,ranked,hotZone,victory,68.0,,11.0,#GRRG8UPGP,superMateo,16000019.0,PENNY,5.0,30.0,#GRRG8UPGP,superMateo,16000019.0,PENNY,5.0,30.0,#2QG9R2PYU9,CaroMarx,16000088.0,BUZZ LIGHTYEAR,11.0,38.0,#8JYJY298,FruityPebbles,16000015.0,PIPER,5.0,80.0,,,,,,,,,,,,
20241213T193400.000Z,15000300,hotZone,Ring of Fire,ranked,hotZone,victory,71.0,,10.0,#2GYYR8P2V9,tropis🥰,16000019.0,PENNY,5.0,53.0,#2QQ9VU9C8V,didndi,16000022.0,TICK,1.0,80.0,#8JYJY298,FruityPebbles,16000015.0,PIPER,5.0,70.0,#2GYYR8P2V9,tropis🥰,16000019.0,PENNY,5.0,53.0,,,,,,,,,,,,
20241223T092141.000Z,15000007,gemGrab,Hard Rock Mine,soloRanked,gemGrab,defeat,82.0,,,#2LQVRGVRVR,adela2170,16000030.0,EMZ,10.0,4.0,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,5.0,#JCC2PCGC0,stark,16000004.0,RICO,10.0,5.0,#2QRGQG2092,9 8 эх он,16000072.0,PEARL,9.0,5.0,,,,,,,,,,,,
20241223T091857.000Z,15000053,heist,Hot Potato,soloRanked,heist,victory,69.0,,,#8UG28PG,❄️Andre❄️,16000003.0,BROCK,11.0,4.0,#8JYJY298,FruityPebbles,16000007.0,JESSIE,10.0,4.0,#8UG28PG,❄️Andre❄️,16000003.0,BROCK,11.0,4.0,#Q9RPJ2JVJ,HayhY,16000039.0,COLETTE,11.0,5.0,,,,,,,,,,,,
20241223T083427.000Z,15000019,heist,Safe Zone,ranked,heist,victory,98.0,,8.0,#R9U2CU9J,The_praim,16000039.0,COLETTE,11.0,136.0,#8JYJY298,FruityPebbles,16000073.0,CHUCK,6.0,142.0,#28RYCJ20LV,Brawler,16000073.0,CHUCK,1.0,117.0,#R9U2CU9J,The_praim,16000039.0,COLETTE,11.0,136.0,,,,,,,,,,,,
20241223T083222.000Z,15000019,heist,Safe Zone,ranked,heist,defeat,150.0,,-1.0,#JRCV98CG2,tymek h,16000019.0,PENNY,5.0,101.0,#V9VUL2U2,Tony,16000065.0,MANDY,5.0,89.0,#8JYJY298,FruityPebbles,16000073.0,CHUCK,6.0,143.0,#2YYJRYRGPP,x66itlany,16000015.0,PIPER,1.0,89.0,,,,,,,,,,,,
20241223T082919.000Z,15000019,heist,Safe Zone,ranked,heist,defeat,89.0,,-3.0,#2Q0UCCPJP8,Nobody,16000019.0,PENNY,9.0,545.0,#QJGLQV028,Angelthebest,16000001.0,COLT,9.0,549.0,#8JYJY298,FruityPebbles,16000007.0,JESSIE,10.0,511.0,#2Q0UCCPJP8,Nobody,16000019.0,PENNY,9.0,545.0,,,,,,,,,,,,
20241223T082722.000Z,15000019,heist,Safe Zone,ranked,heist,victory,93.0,,9.0,#2Q0UCCPJP8,Nobody,16000019.0,PENNY,9.0,537.0,#2Q0UCCPJP8,Nobody,16000019.0,PENNY,9.0,537.0,#JPQCJ2U,alexa,16000039.0,COLETTE,11.0,569.0,#8JYJY298,FruityPebbles,16000007.0,JESSIE,10.0,502.0,,,,,,,,,,,,
20241223T082505.000Z,15000019,heist,Safe Zone,ranked,heist,victory,47.0,,8.0,#8JYJY298,FruityPebbles,16000007.0,JESSIE,10.0,494.0,#2QUVGL829G,niglet,16000003.0,BROCK,9.0,458.0,#8JYJY298,FruityPebbles,16000007.0,JESSIE,10.0,494.0,#2QPYQQG0G8,Clamar,16000008.0,NITA,11.0,566.0,,,,,,,,,,,,
